pr,"	Year", Month, Country
42.8102,1953,12,AFG
68.8062,1954,1,AFG
83.0307,1954,2,AFG
54.7293,1954,3,AFG
32.2211,1954,4,AFG
7.69272,1954,5,AFG
4.56787,1954,6,AFG
11.3099,1954,7,AFG
4.91432,1954,8,AFG
1.8143,1954,9,AFG
5.85799,1954,10,AFG
19.1827,1954,11,AFG
19.9328,1954,12,AFG
24.2875,1955,1,AFG
13.9486,1955,2,AFG
78.8764,1955,3,AFG
19.7619,1955,4,AFG
46.8763,1955,5,AFG
5.32761,1955,6,AFG
9.41086,1955,7,AFG
10.1072,1955,8,AFG
4.4018,1955,9,AFG
2.31092,1955,10,AFG
2.30368,1955,11,AFG
43.5725,1955,12,AFG
39.1556,1956,1,AFG
49.6253,1956,2,AFG
105.267,1956,3,AFG
61.914,1956,4,AFG
2.41728,1956,5,AFG
8.96419,1956,6,AFG
16.762,1956,7,AFG
7.63485,1956,8,AFG
3.8874,1956,9,AFG
19.98,1956,10,AFG
16.1181,1956,11,AFG
22.8753,1956,12,AFG
99.7926,1957,1,AFG
45.7289,1957,2,AFG
81.439,1957,3,AFG
72.2968,1957,4,AFG
32.1559,1957,5,AFG
9.03949,1957,6,AFG
4.01172,1957,7,AFG
1.71356,1957,8,AFG
0.81747,1957,9,AFG
21.323,1957,10,AFG
52.1935,1957,11,AFG
62.165,1957,12,AFG
55.5725,1958,1,AFG
20.0687,1958,2,AFG
53.0358,1958,3,AFG
46.2691,1958,4,AFG
31.2471,1958,5,AFG
3.64596,1958,6,AFG
4.51432,1958,7,AFG
5.65928,1958,8,AFG
4.91218,1958,9,AFG
4.63211,1958,10,AFG
13.1235,1958,11,AFG
56.1358,1958,12,AFG
49.0678,1959,1,AFG
63.7625,1959,2,AFG
40.3623,1959,3,AFG
29.1715,1959,4,AFG
41.4896,1959,5,AFG
2.31499,1959,6,AFG
11.4607,1959,7,AFG
6.34143,1959,8,AFG
4.47724,1959,9,AFG
1.69894,1959,10,AFG
42.6049,1959,11,AFG
49.2934,1959,12,AFG
45.8612,1960,1,AFG
38.6668,1960,2,AFG
86.0203,1960,3,AFG
76.2487,1960,4,AFG
34.8263,1960,5,AFG
3.59113,1960,6,AFG
8.9845,1960,7,AFG
5.92317,1960,8,AFG
6.00848,1960,9,AFG
3.03148,1960,10,AFG
32.4878,1960,11,AFG
17.2705,1960,12,AFG
38.4785,1961,1,AFG
25.6823,1961,2,AFG
67.7887,1961,3,AFG
84.5602,1961,4,AFG
15.7484,1961,5,AFG
8.23222,1961,6,AFG
10.0141,1961,7,AFG
3.39424,1961,8,AFG
2.60031,1961,9,AFG
2.5025,1961,10,AFG
32.1411,1961,11,AFG
25.6354,1961,12,AFG
11.7335,1962,1,AFG
35.431,1962,2,AFG
53.0296,1962,3,AFG
57.8099,1962,4,AFG
19.3939,1962,5,AFG
7.31775,1962,6,AFG
5.16538,1962,7,AFG
3.36307,1962,8,AFG
1.67837,1962,9,AFG
8.17945,1962,10,AFG
13.5926,1962,11,AFG
25.4991,1962,12,AFG
6.67273,1963,1,AFG
43.7649,1963,2,AFG
55.5547,1963,3,AFG
71.5691,1963,4,AFG
83.9036,1963,5,AFG
3.12768,1963,6,AFG
4.89978,1963,7,AFG
3.41565,1963,8,AFG
2.09834,1963,9,AFG
6.92918,1963,10,AFG
31.5994,1963,11,AFG
24.5665,1963,12,AFG
57.0113,1964,1,AFG
75.5145,1964,2,AFG
65.2542,1964,3,AFG
55.6779,1964,4,AFG
16.5772,1964,5,AFG
1.88922,1964,6,AFG
15.0215,1964,7,AFG
4.73832,1964,8,AFG
2.33995,1964,9,AFG
