pr,"	Year", Month, Country, ISO3, ISO2
0.04396,1973,8,QAT,,
0,1973,9,QAT,,
0,1973,10,QAT,,
0.04705,1973,11,QAT,,
3.13843,1973,12,QAT,,
5.32151,1974,1,QAT,,
20.5518,1974,2,QAT,,
17.4643,1974,3,QAT,,
2.0948,1974,4,QAT,,
3.54429,1974,5,QAT,,
0.14983,1974,6,QAT,,
0.07058,1974,7,QAT,,
0.04396,1974,8,QAT,,
0,1974,9,QAT,,
0.01663,1974,10,QAT,,
0,1974,11,QAT,,
8.36143,1974,12,QAT,,
28.1162,1975,1,QAT,,
36.2346,1975,2,QAT,,
2.98472,1975,3,QAT,,
3.25292,1975,4,QAT,,
0.08881,1975,5,QAT,,
0.14983,1975,6,QAT,,
0.07058,1975,7,QAT,,
0.10187,1975,8,QAT,,
0,1975,9,QAT,,
0,1975,10,QAT,,
0,1975,11,QAT,,
8.77164,1975,12,QAT,,
21.4815,1976,1,QAT,,
59.1326,1976,2,QAT,,
32.9179,1976,3,QAT,,
48.9075,1976,4,QAT,,
0.29199,1976,5,QAT,,
0.14983,1976,6,QAT,,
2.53136,1976,7,QAT,,
0.04396,1976,8,QAT,,
0,1976,9,QAT,,
0.08012,1976,10,QAT,,
1.42307,1976,11,QAT,,
3.66743,1976,12,QAT,,
40.4543,1977,1,QAT,,
13.7687,1977,2,QAT,,
1.26192,1977,3,QAT,,
4.85169,1977,4,QAT,,
1.70638,1977,5,QAT,,
0.14983,1977,6,QAT,,
0.08031,1977,7,QAT,,
0.14991,1977,8,QAT,,
0,1977,9,QAT,,
0.77594,1977,10,QAT,,
7.09496,1977,11,QAT,,
4.95821,1977,12,QAT,,
1.49374,1978,1,QAT,,
11.9854,1978,2,QAT,,
1.61453,1978,3,QAT,,
4.87136,1978,4,QAT,,
0.03326,1978,5,QAT,,
0.14983,1978,6,QAT,,
2.52163,1978,7,QAT,,
0.04396,1978,8,QAT,,
0,1978,9,QAT,,
0.00831,1978,10,QAT,,
2.58357,1978,11,QAT,,
0.12372,1978,12,QAT,,
9.72172,1979,1,QAT,,
0.42165,1979,2,QAT,,
45.9916,1979,3,QAT,,
0.15087,1979,4,QAT,,
0.32049,1979,5,QAT,,
0.50416,1979,6,QAT,,
0.07058,1979,7,QAT,,
0.04396,1979,8,QAT,,
0,1979,9,QAT,,
0.03556,1979,10,QAT,,
0.02508,1979,11,QAT,,
31.4414,1979,12,QAT,,
17.2893,1980,1,QAT,,
38.665,1980,2,QAT,,
5.03708,1980,3,QAT,,
0.09128,1980,4,QAT,,
8.33267,1980,5,QAT,,
0.14983,1980,6,QAT,,
0.08324,1980,7,QAT,,
0.04396,1980,8,QAT,,
0,1980,9,QAT,,
0.00633,1980,10,QAT,,
0.12128,1980,11,QAT,,
0.84667,1980,12,QAT,,
9.6121,1981,1,QAT,,
4.42312,1981,2,QAT,,
23.2832,1981,3,QAT,,
0.75047,1981,4,QAT,,
4.6249,1981,5,QAT,,
0.14983,1981,6,QAT,,
0.07374,1981,7,QAT,,
0.14991,1981,8,QAT,,
0,1981,9,QAT,,
0.00633,1981,10,QAT,,
0.16461,1981,11,QAT,,
0.4968,1981,12,QAT,,
2.90423,1982,1,QAT,,
26.2332,1982,2,QAT,,
78.5428,1982,3,QAT,,
2.94687,1982,4,QAT,,
0.78443,1982,5,QAT,,
0.14983,1982,6,QAT,,
0.07058,1982,7,QAT,,
0.04396,1982,8,QAT,,
0,1982,9,QAT,,
0.07906,1982,10,QAT,,
23.0848,1982,11,QAT,,
27.2431,1982,12,QAT,,
9.72517,1983,1,QAT,,
5.71433,1983,2,QAT,,
43.5099,1983,3,QAT,,
8.67811,1983,4,QAT,,
9.47368,1983,5,QAT,,
0.14983,1983,6,QAT,,
0.07058,1983,7,QAT,,
0.04396,1983,8,QAT,,
0,1983,9,QAT,,
0,1983,10,QAT,,
0,1983,11,QAT,,
0.1949,1983,12,QAT,,
0.04688,1984,1,QAT,,
3.85458,1984,2,QAT,,
22.7623,1984,3,QAT,,
0.14149,1984,4,QAT,,
2.5385,1984,5,QAT,,
0.14983,1984,6,QAT,,
0.07058,1984,7,QAT,,
0.04396,1984,8,QAT,,
0,1984,9,QAT,,
0,1984,10,QAT,,
0.31799,1984,11,QAT,,
20.303,1984,12,QAT,,
5.19526,1985,1,QAT,,
0.66545,1985,2,QAT,,
0.67535,1985,3,QAT,,
0.38686,1985,4,QAT,,
2.16475,1985,5,QAT,,
0.14983,1985,6,QAT,,
0.07058,1985,7,QAT,,
0.3229,1985,8,QAT,,
0,1985,9,QAT,,
0,1985,10,QAT,,
0.83104,1985,11,QAT,,
19.7567,1985,12,QAT,,
5.87574,1986,1,QAT,,
7.23079,1986,2,QAT,,
6.61345,1986,3,QAT,,
31.0822,1986,4,QAT,,
0.15813,1986,5,QAT,,
0.14983,1986,6,QAT,,
0.07058,1986,7,QAT,,
0.04396,1986,8,QAT,,
0,1986,9,QAT,,
0,1986,10,QAT,,
0.08867,1986,11,QAT,,
36.6604,1986,12,QAT,,
1.33082,1987,1,QAT,,
0.6394,1987,2,QAT,,
45.8366,1987,3,QAT,,
0.30133,1987,4,QAT,,
0.07483,1987,5,QAT,,
0.14983,1987,6,QAT,,
0.07058,1987,7,QAT,,
1.06257,1987,8,QAT,,
0,1987,9,QAT,,
0.01464,1987,10,QAT,,
0.00453,1987,11,QAT,,
0.46533,1987,12,QAT,,
9.7211,1988,1,QAT,,
77.9651,1988,2,QAT,,
5.53537,1988,3,QAT,,
13.7569,1988,4,QAT,,
0,1988,5,QAT,,
0.14983,1988,6,QAT,,
0.06085,1988,7,QAT,,
0.04396,1988,8,QAT,,
0,1988,9,QAT,,
0,1988,10,QAT,,
0.67988,1988,11,QAT,,
0.92371,1988,12,QAT,,
0.13537,1989,1,QAT,,
1.76084,1989,2,QAT,,
17.1256,1989,3,QAT,,
4.77953,1989,4,QAT,,
0,1989,5,QAT,,
0.14983,1989,6,QAT,,
0.07058,1989,7,QAT,,
0.04396,1989,8,QAT,,
0,1989,9,QAT,,
0,1989,10,QAT,,
8.01514,1989,11,QAT,,
54.1899,1989,12,QAT,,
14.6244,1990,1,QAT,,
11.7693,1990,2,QAT,,
1.40231,1990,3,QAT,,
4.76558,1990,4,QAT,,
0,1990,5,QAT,,
0.14983,1990,6,QAT,,
0.07058,1990,7,QAT,,
0.04396,1990,8,QAT,,
0,1990,9,QAT,,
0.00316,1990,10,QAT,,
0.07003,1990,11,QAT,,
1.33653,1990,12,QAT,,
15.0239,1991,1,QAT,,
2.74412,1991,2,QAT,,
22.3303,1991,3,QAT,,
1.43371,1991,4,QAT,,
0.08754,1991,5,QAT,,
0.14983,1991,6,QAT,,
0.07058,1991,7,QAT,,
0.04396,1991,8,QAT,,
0,1991,9,QAT,,
0.00316,1991,10,QAT,,
0.07984,1991,11,QAT,,
10.2429,1991,12,QAT,,
12.5904,1992,1,QAT,,
22.1486,1992,2,QAT,,
6.51919,1992,3,QAT,,
3.40355,1992,4,QAT,,
1.66724,1992,5,QAT,,
0.14983,1992,6,QAT,,
0.07058,1992,7,QAT,,
0.04396,1992,8,QAT,,
0,1992,9,QAT,,
0.04065,1992,10,QAT,,
0.35883,1992,11,QAT,,
29.3524,1992,12,QAT,,
19.7455,1993,1,QAT,,
68.5075,1993,2,QAT,,
2.6996,1993,3,QAT,,
10.2349,1993,4,QAT,,
3.72917,1993,5,QAT,,
0.14983,1993,6,QAT,,
0.07058,1993,7,QAT,,
0.04396,1993,8,QAT,,
0,1993,9,QAT,,
0.00316,1993,10,QAT,,
0.05022,1993,11,QAT,,
0.19367,1993,12,QAT,,
0.32062,1994,1,QAT,,
0.77431,1994,2,QAT,,
21.8206,1994,3,QAT,,
4.46829,1994,4,QAT,,
5.96472,1994,5,QAT,,
0.14983,1994,6,QAT,,
0.07058,1994,7,QAT,,
0.04396,1994,8,QAT,,
0,1994,9,QAT,,
0.01973,1994,10,QAT,,
0.18583,1994,11,QAT,,
0.29873,1994,12,QAT,,
0.52306,1995,1,QAT,,
30.3291,1995,2,QAT,,
17.9121,1995,3,QAT,,
11.3299,1995,4,QAT,,
0.08754,1995,5,QAT,,
0.14983,1995,6,QAT,,
0.07058,1995,7,QAT,,
0.04396,1995,8,QAT,,
0,1995,9,QAT,,
0.00316,1995,10,QAT,,
0.17664,1995,11,QAT,,
39.6671,1995,12,QAT,,
36.9567,1996,1,QAT,,
18.999,1996,2,QAT,,
44.8123,1996,3,QAT,,
2.05387,1996,4,QAT,,
1.53847,1996,5,QAT,,
0.14983,1996,6,QAT,,
0.07058,1996,7,QAT,,
0.04396,1996,8,QAT,,
0,1996,9,QAT,,
0.00316,1996,10,QAT,,
0.17664,1996,11,QAT,,
0.18002,1996,12,QAT,,
21.9671,1997,1,QAT,,
0.3807,1997,2,QAT,,
73.1682,1997,3,QAT,,
1.54039,1997,4,QAT,,
0.37217,1997,5,QAT,,
0.14983,1997,6,QAT,,
0.07058,1997,7,QAT,,
0.04396,1997,8,QAT,,
0,1997,9,QAT,,
0.77379,1997,10,QAT,,
3.44424,1997,11,QAT,,
2.22851,1997,12,QAT,,
50.3579,1998,1,QAT,,
4.98368,1998,2,QAT,,
6.21753,1998,3,QAT,,
1.15906,1998,4,QAT,,
0.08754,1998,5,QAT,,
0.14983,1998,6,QAT,,
0.07058,1998,7,QAT,,
0.14991,1998,8,QAT,,
0,1998,9,QAT,,
0.00316,1998,10,QAT,,
0.05022,1998,11,QAT,,
0.14125,1998,12,QAT,,
9.70399,1999,1,QAT,,
32.3478,1999,2,QAT,,
9.36956,1999,3,QAT,,
0.25298,1999,4,QAT,,
0.08754,1999,5,QAT,,
0.14983,1999,6,QAT,,
0.07058,1999,7,QAT,,
0.04396,1999,8,QAT,,
0,1999,9,QAT,,
0,1999,10,QAT,,
0.05475,1999,11,QAT,,
0.16627,1999,12,QAT,,
11,2000,1,QAT,,
0.30042,2000,2,QAT,,
0.35237,2000,3,QAT,,
0.25298,2000,4,QAT,,
0.14237,2000,5,QAT,,
0.14983,2000,6,QAT,,
0.07058,2000,7,QAT,,
0.04396,2000,8,QAT,,
0,2000,9,QAT,,
0.96526,2000,10,QAT,,
9.20352,2000,11,QAT,,
48.8777,2000,12,QAT,,
8.57623,2001,1,QAT,,
1.51033,2001,2,QAT,,
1.72214,2001,3,QAT,,
0.67694,2001,4,QAT,,
0.41812,2001,5,QAT,,
0.14983,2001,6,QAT,,
0.07374,2001,7,QAT,,
0.04396,2001,8,QAT,,
0,2001,9,QAT,,
0.00316,2001,10,QAT,,
0.14972,2001,11,QAT,,
0.37638,2001,12,QAT,,
24.5013,2002,1,QAT,,
1.33232,2002,2,QAT,,
4.56913,2002,3,QAT,,
6.66848,2002,4,QAT,,
0.09403,2002,5,QAT,,
0.14983,2002,6,QAT,,
0.07058,2002,7,QAT,,
0.04396,2002,8,QAT,,
0,2002,9,QAT,,
0.00316,2002,10,QAT,,
5.56438,2002,11,QAT,,
11.4458,2002,12,QAT,,
5.38203,2003,1,QAT,,
17.5417,2003,2,QAT,,
4.80775,2003,3,QAT,,
16.0425,2003,4,QAT,,
0.09126,2003,5,QAT,,
0.14983,2003,6,QAT,,
0.07374,2003,7,QAT,,
0.14991,2003,8,QAT,,
0,2003,9,QAT,,
0,2003,10,QAT,,
0.79708,2003,11,QAT,,
18.8275,2003,12,QAT,,
20.4998,2004,1,QAT,,
0.42606,2004,2,QAT,,
1.38375,2004,3,QAT,,
7.83831,2004,4,QAT,,
0.47773,2004,5,QAT,,
0.14983,2004,6,QAT,,
0.07058,2004,7,QAT,,
0.04396,2004,8,QAT,,
0,2004,9,QAT,,
0.00316,2004,10,QAT,,
8.55607,2004,11,QAT,,
35.4233,2004,12,QAT,,
28.2564,2005,1,QAT,,
16.6677,2005,2,QAT,,
4.8821,2005,3,QAT,,
2.53322,2005,4,QAT,,
0.08754,2005,5,QAT,,
0.14983,2005,6,QAT,,
0.07058,2005,7,QAT,,
0.04396,2005,8,QAT,,
0,2005,9,QAT,,
0.00316,2005,10,QAT,,
1.70011,2005,11,QAT,,
0.17957,2005,12,QAT,,
0.50095,2006,1,QAT,,
19.7653,2006,2,QAT,,
5.39835,2006,3,QAT,,
10.0175,2006,4,QAT,,
0.08754,2006,5,QAT,,
0.14983,2006,6,QAT,,
0.07058,2006,7,QAT,,
0.04396,2006,8,QAT,,
0,2006,9,QAT,,
0.00316,2006,10,QAT,,
10.8575,2006,11,QAT,,
18.1496,2006,12,QAT,,
6.21087,2007,1,QAT,,
21.6247,2007,2,QAT,,
6.507,2007,3,QAT,,
3.4506,2007,4,QAT,,
0.30791,2007,5,QAT,,
0.14983,2007,6,QAT,,
0.07374,2007,7,QAT,,
0.04396,2007,8,QAT,,
0,2007,9,QAT,,
0.01148,2007,10,QAT,,
0.10867,2007,11,QAT,,
0.1779,2007,12,QAT,,
30.8087,2008,1,QAT,,
0.30042,2008,2,QAT,,
1.09073,2008,3,QAT,,
0.8842,2008,4,QAT,,
1.25987,2008,5,QAT,,
0.14983,2008,6,QAT,,
0.06085,2008,7,QAT,,
0.04396,2008,8,QAT,,
0,2008,9,QAT,,
0.00316,2008,10,QAT,,
0.45122,2008,11,QAT,,
4.44543,2008,12,QAT,,
4.48217,2009,1,QAT,,
1.02168,2009,2,QAT,,
6.83411,2009,3,QAT,,
17.2692,2009,4,QAT,,
0.11186,2009,5,QAT,,
0.14983,2009,6,QAT,,
0.07058,2009,7,QAT,,
0.04396,2009,8,QAT,,
0,2009,9,QAT,,
0.00316,2009,10,QAT,,
0.39171,2009,11,QAT,,
58.5861,2009,12,QAT,,
0.50793,2010,1,QAT,,
4.7524,2010,2,QAT,,
7.83583,2010,3,QAT,,
9.58584,2010,4,QAT,,
3.63725,2010,5,QAT,,
0.14983,2010,6,QAT,,
0.07374,2010,7,QAT,,
0.04396,2010,8,QAT,,
0,2010,9,QAT,,
0.00316,2010,10,QAT,,
6.94847,2010,11,QAT,,
0.14094,2010,12,QAT,,
27.6601,2011,1,QAT,,
2.3491,2011,2,QAT,,
0.75611,2011,3,QAT,,
8.11782,2011,4,QAT,,
0.11835,2011,5,QAT,,
0.14983,2011,6,QAT,,
0.07374,2011,7,QAT,,
0.14991,2011,8,QAT,,
0,2011,9,QAT,,
0.00633,2011,10,QAT,,
3.93825,2011,11,QAT,,
0.39027,2011,12,QAT,,
1.10695,2012,1,QAT,,
1.81218,2012,2,QAT,,
4.82064,2012,3,QAT,,
3.20521,2012,4,QAT,,
0.19925,2012,5,QAT,,
0.17117,2012,6,QAT,,
0.07374,2012,7,QAT,,
0.14991,2012,8,QAT,,
0,2012,9,QAT,,
0.01464,2012,10,QAT,,
4.90581,2012,11,QAT,,
26.1485,2012,12,QAT,,
5.64291,2013,1,QAT,,
1.92829,2013,2,QAT,,
6.68193,2013,3,QAT,,
8.41457,2013,4,QAT,,
2.78286,2013,5,QAT,,
0.17117,2013,6,QAT,,
0.06401,2013,7,QAT,,
0.2036,2013,8,QAT,,
0,2013,9,QAT,,
0.04065,2013,10,QAT,,
6.41765,2013,11,QAT,,
6.10129,2013,12,QAT,,
29.1504,2014,1,QAT,,
4.13139,2014,2,QAT,,
5.87251,2014,3,QAT,,
4.08413,2014,4,QAT,,
0.4559,2014,5,QAT,,
0.17117,2014,6,QAT,,
0.06401,2014,7,QAT,,
0.15315,2014,8,QAT,,
0,2014,9,QAT,,
0.04065,2014,10,QAT,,
20.094,2014,11,QAT,,
1.20017,2014,12,QAT,,
5.89011,2015,1,QAT,,
2.50797,2015,2,QAT,,
10.1414,2015,3,QAT,,
1.69422,2015,4,QAT,,
0.4098,2015,5,QAT,,
0.17117,2015,6,QAT,,
0.06401,2015,7,QAT,,
0.15315,2015,8,QAT,,
0,2015,9,QAT,,
0.04065,2015,10,QAT,,
2.68809,2015,11,QAT,,
22.5494,2015,12,QAT,,
18.7469,1901,1,RUS,,
16.5666,1901,2,RUS,,
17.6892,1901,3,RUS,,
23.7843,1901,4,RUS,,
29.16,1901,5,RUS,,
39.4796,1901,6,RUS,,
55.3727,1901,7,RUS,,
61.4418,1901,8,RUS,,
40.4922,1901,9,RUS,,
30.0427,1901,10,RUS,,
31.5836,1901,11,RUS,,
26.5115,1901,12,RUS,,
22.7485,1902,1,RUS,,
16.4588,1902,2,RUS,,
19.5179,1902,3,RUS,,
20.5902,1902,4,RUS,,
31.1831,1902,5,RUS,,
49.9985,1902,6,RUS,,
59.647,1902,7,RUS,,
60.6923,1902,8,RUS,,
46.2244,1902,9,RUS,,
35.1439,1902,10,RUS,,
24.2037,1902,11,RUS,,
22.3696,1902,12,RUS,,
21.0823,1903,1,RUS,,
17.4905,1903,2,RUS,,
15.0436,1903,3,RUS,,
22.3613,1903,4,RUS,,
34.1644,1903,5,RUS,,
47.8675,1903,6,RUS,,
60.6716,1903,7,RUS,,
68.1298,1903,8,RUS,,
47.1725,1903,9,RUS,,
35.0953,1903,10,RUS,,
25.3583,1903,11,RUS,,
19.1527,1903,12,RUS,,
17.8619,1904,1,RUS,,
20.436,1904,2,RUS,,
12.1897,1904,3,RUS,,
18.4579,1904,4,RUS,,
34.4627,1904,5,RUS,,
53.038,1904,6,RUS,,
61.3167,1904,7,RUS,,
62.7935,1904,8,RUS,,
39.6293,1904,9,RUS,,
31.1034,1904,10,RUS,,
27.8944,1904,11,RUS,,
24.2014,1904,12,RUS,,
19.8018,1905,1,RUS,,
13.0261,1905,2,RUS,,
13.6724,1905,3,RUS,,
20.0394,1905,4,RUS,,
34.8893,1905,5,RUS,,
46.6606,1905,6,RUS,,
60.7752,1905,7,RUS,,
63.2845,1905,8,RUS,,
50.5331,1905,9,RUS,,
41.8134,1905,10,RUS,,
29.3104,1905,11,RUS,,
24.6665,1905,12,RUS,,
20.6219,1906,1,RUS,,
13.4753,1906,2,RUS,,
22.6861,1906,3,RUS,,
16.8887,1906,4,RUS,,
34.7472,1906,5,RUS,,
51.3932,1906,6,RUS,,
64.8123,1906,7,RUS,,
60.4713,1906,8,RUS,,
40.9115,1906,9,RUS,,
32.5828,1906,10,RUS,,
27.2482,1906,11,RUS,,
24.3228,1906,12,RUS,,
18.9192,1907,1,RUS,,
12.3604,1907,2,RUS,,
13.809,1907,3,RUS,,
21.2227,1907,4,RUS,,
37.8239,1907,5,RUS,,
46.2175,1907,6,RUS,,
61.3095,1907,7,RUS,,
66.7749,1907,8,RUS,,
41.2044,1907,9,RUS,,
33.457,1907,10,RUS,,
24.6969,1907,11,RUS,,
25.9532,1907,12,RUS,,
20.7372,1908,1,RUS,,
15.8587,1908,2,RUS,,
14.2408,1908,3,RUS,,
17.3936,1908,4,RUS,,
37.1109,1908,5,RUS,,
54.1927,1908,6,RUS,,
58.2573,1908,7,RUS,,
66.1457,1908,8,RUS,,
45.9075,1908,9,RUS,,
34.3682,1908,10,RUS,,
26.6295,1908,11,RUS,,
21.9251,1908,12,RUS,,
17.4377,1909,1,RUS,,
13.9835,1909,2,RUS,,
14.8834,1909,3,RUS,,
25.2619,1909,4,RUS,,
33.5899,1909,5,RUS,,
47.1279,1909,6,RUS,,
67.6797,1909,7,RUS,,
58.3857,1909,8,RUS,,
41.6681,1909,9,RUS,,
28.6381,1909,10,RUS,,
33.1021,1909,11,RUS,,
23.0676,1909,12,RUS,,
21.5359,1910,1,RUS,,
13.0299,1910,2,RUS,,
16.6454,1910,3,RUS,,
20.545,1910,4,RUS,,
30.6839,1910,5,RUS,,
47.3069,1910,6,RUS,,
59.0556,1910,7,RUS,,
61.7756,1910,8,RUS,,
39.3312,1910,9,RUS,,
32.326,1910,10,RUS,,
27.994,1910,11,RUS,,
24.726,1910,12,RUS,,
16.9662,1911,1,RUS,,
15.808,1911,2,RUS,,
14.8264,1911,3,RUS,,
21.8477,1911,4,RUS,,
29.1201,1911,5,RUS,,
45.7783,1911,6,RUS,,
57.0559,1911,7,RUS,,
61.1438,1911,8,RUS,,
43.2058,1911,9,RUS,,
33.2849,1911,10,RUS,,
30.2784,1911,11,RUS,,
20.1294,1911,12,RUS,,
22.0754,1912,1,RUS,,
17.7719,1912,2,RUS,,
19.204,1912,3,RUS,,
24.5037,1912,4,RUS,,
37.7693,1912,5,RUS,,
53.3084,1912,6,RUS,,
57.5017,1912,7,RUS,,
61.2926,1912,8,RUS,,
37.0379,1912,9,RUS,,
31.9164,1912,10,RUS,,
26.7806,1912,11,RUS,,
23.207,1912,12,RUS,,
18.6346,1913,1,RUS,,
15.11,1913,2,RUS,,
21.3031,1913,3,RUS,,
19.128,1913,4,RUS,,
30.5897,1913,5,RUS,,
48.5457,1913,6,RUS,,
62.9765,1913,7,RUS,,
61.4073,1913,8,RUS,,
44.6555,1913,9,RUS,,
32.6306,1913,10,RUS,,
32.3494,1913,11,RUS,,
27.4746,1913,12,RUS,,
23.3537,1914,1,RUS,,
17.9146,1914,2,RUS,,
20.4084,1914,3,RUS,,
22.1019,1914,4,RUS,,
32.9287,1914,5,RUS,,
47.2417,1914,6,RUS,,
60.6455,1914,7,RUS,,
61.3421,1914,8,RUS,,
45.48,1914,9,RUS,,
27.4809,1914,10,RUS,,
25.688,1914,11,RUS,,
21.2033,1914,12,RUS,,
23.4042,1915,1,RUS,,
18.6107,1915,2,RUS,,
19.9272,1915,3,RUS,,
19.8109,1915,4,RUS,,
34.4557,1915,5,RUS,,
57.9207,1915,6,RUS,,
59.55,1915,7,RUS,,
59.5105,1915,8,RUS,,
51.3002,1915,9,RUS,,
29.8965,1915,10,RUS,,
28.4654,1915,11,RUS,,
26.6947,1915,12,RUS,,
23.2996,1916,1,RUS,,
14.3465,1916,2,RUS,,
11.8759,1916,3,RUS,,
19.7323,1916,4,RUS,,
33.3486,1916,5,RUS,,
49.2498,1916,6,RUS,,
59.4957,1916,7,RUS,,
68.7859,1916,8,RUS,,
45.4555,1916,9,RUS,,
30.1765,1916,10,RUS,,
26.7565,1916,11,RUS,,
21.004,1916,12,RUS,,
20.1021,1917,1,RUS,,
15.2688,1917,2,RUS,,
16.2066,1917,3,RUS,,
21.6562,1917,4,RUS,,
27.6025,1917,5,RUS,,
41.709,1917,6,RUS,,
64.8642,1917,7,RUS,,
59.1453,1917,8,RUS,,
45.1655,1917,9,RUS,,
31.4734,1917,10,RUS,,
28.6991,1917,11,RUS,,
19.7124,1917,12,RUS,,
22.8959,1918,1,RUS,,
14.6675,1918,2,RUS,,
16.1666,1918,3,RUS,,
16.6841,1918,4,RUS,,
27.9652,1918,5,RUS,,
51.4553,1918,6,RUS,,
65.1132,1918,7,RUS,,
59.3828,1918,8,RUS,,
47.9078,1918,9,RUS,,
32.04,1918,10,RUS,,
24.0235,1918,11,RUS,,
22.4431,1918,12,RUS,,
16.1235,1919,1,RUS,,
19.2434,1919,2,RUS,,
17.9394,1919,3,RUS,,
22.3439,1919,4,RUS,,
28.3027,1919,5,RUS,,
49.893,1919,6,RUS,,
62.7041,1919,7,RUS,,
69.7575,1919,8,RUS,,
46.6429,1919,9,RUS,,
36.4876,1919,10,RUS,,
28.1165,1919,11,RUS,,
23.4377,1919,12,RUS,,
23.011,1920,1,RUS,,
13.7405,1920,2,RUS,,
15.6538,1920,3,RUS,,
21.326,1920,4,RUS,,
29.8952,1920,5,RUS,,
53.7087,1920,6,RUS,,
59.0901,1920,7,RUS,,
56.2838,1920,8,RUS,,
39.2591,1920,9,RUS,,
32.2807,1920,10,RUS,,
23.0878,1920,11,RUS,,
19.4519,1920,12,RUS,,
23.6846,1921,1,RUS,,
14.1691,1921,2,RUS,,
17.9204,1921,3,RUS,,
18.9828,1921,4,RUS,,
33.291,1921,5,RUS,,
46.5708,1921,6,RUS,,
61.4983,1921,7,RUS,,
55.2353,1921,8,RUS,,
46.4735,1921,9,RUS,,
34.8688,1921,10,RUS,,
23.3083,1921,11,RUS,,
23.6555,1921,12,RUS,,
17.9133,1922,1,RUS,,
15.6194,1922,2,RUS,,
20.3694,1922,3,RUS,,
21.4533,1922,4,RUS,,
36.2749,1922,5,RUS,,
52.5239,1922,6,RUS,,
70.3257,1922,7,RUS,,
62.9002,1922,8,RUS,,
44.28,1922,9,RUS,,
36.3549,1922,10,RUS,,
26.8852,1922,11,RUS,,
23.5734,1922,12,RUS,,
19.2986,1923,1,RUS,,
12.7405,1923,2,RUS,,
16.0086,1923,3,RUS,,
20.8028,1923,4,RUS,,
33.249,1923,5,RUS,,
48.9379,1923,6,RUS,,
68.7682,1923,7,RUS,,
63.8719,1923,8,RUS,,
41.3558,1923,9,RUS,,
39.6222,1923,10,RUS,,
32.0997,1923,11,RUS,,
22.8352,1923,12,RUS,,
18.1837,1924,1,RUS,,
12.0428,1924,2,RUS,,
16.0724,1924,3,RUS,,
22.3882,1924,4,RUS,,
35.0435,1924,5,RUS,,
48.7165,1924,6,RUS,,
68.8353,1924,7,RUS,,
55.5856,1924,8,RUS,,
45.8993,1924,9,RUS,,
31.6327,1924,10,RUS,,
27.9504,1924,11,RUS,,
21.2896,1924,12,RUS,,
19.1832,1925,1,RUS,,
16.1685,1925,2,RUS,,
19.3854,1925,3,RUS,,
20.0972,1925,4,RUS,,
30.7842,1925,5,RUS,,
53.6085,1925,6,RUS,,
57.7261,1925,7,RUS,,
63.1426,1925,8,RUS,,
49.7963,1925,9,RUS,,
34.0513,1925,10,RUS,,
30.0528,1925,11,RUS,,
24.7262,1925,12,RUS,,
17.7124,1926,1,RUS,,
12.6176,1926,2,RUS,,
16.7196,1926,3,RUS,,
19.4662,1926,4,RUS,,
31.5744,1926,5,RUS,,
44.965,1926,6,RUS,,
62.4591,1926,7,RUS,,
64.1947,1926,8,RUS,,
46.5955,1926,9,RUS,,
38.0657,1926,10,RUS,,
28.7693,1926,11,RUS,,
23.7811,1926,12,RUS,,
16.8866,1927,1,RUS,,
13.0515,1927,2,RUS,,
17.0741,1927,3,RUS,,
25.0401,1927,4,RUS,,
35.6376,1927,5,RUS,,
50.0244,1927,6,RUS,,
68.4651,1927,7,RUS,,
63.9018,1927,8,RUS,,
48.0751,1927,9,RUS,,
39.1789,1927,10,RUS,,
33.5456,1927,11,RUS,,
21.0828,1927,12,RUS,,
18.4291,1928,1,RUS,,
13.7946,1928,2,RUS,,
12.8402,1928,3,RUS,,
21.272,1928,4,RUS,,
31.4244,1928,5,RUS,,
57.0589,1928,6,RUS,,
64.4033,1928,7,RUS,,
63.8031,1928,8,RUS,,
45.7625,1928,9,RUS,,
34.6988,1928,10,RUS,,
28.5011,1928,11,RUS,,
18.1447,1928,12,RUS,,
15.5911,1929,1,RUS,,
11.5781,1929,2,RUS,,
19.5045,1929,3,RUS,,
24.9846,1929,4,RUS,,
31.0516,1929,5,RUS,,
50.5524,1929,6,RUS,,
68.1605,1929,7,RUS,,
59.9289,1929,8,RUS,,
41.8616,1929,9,RUS,,
37.6357,1929,10,RUS,,
25.9894,1929,11,RUS,,
17.3897,1929,12,RUS,,
19.1904,1930,1,RUS,,
15.1704,1930,2,RUS,,
21.2678,1930,3,RUS,,
18.4157,1930,4,RUS,,
32.1462,1930,5,RUS,,
47.7704,1930,6,RUS,,
64.3191,1930,7,RUS,,
57.6636,1930,8,RUS,,
47.438,1930,9,RUS,,
33.8065,1930,10,RUS,,
29.9419,1930,11,RUS,,
20.1424,1930,12,RUS,,
18.4313,1931,1,RUS,,
10.2953,1931,2,RUS,,
19.4084,1931,3,RUS,,
18.0018,1931,4,RUS,,
28.2531,1931,5,RUS,,
48.4449,1931,6,RUS,,
55.1811,1931,7,RUS,,
62.6475,1931,8,RUS,,
50.7326,1931,9,RUS,,
38.4694,1931,10,RUS,,
21.8054,1931,11,RUS,,
22.5162,1931,12,RUS,,
21.6253,1932,1,RUS,,
13.6584,1932,2,RUS,,
16.2012,1932,3,RUS,,
22.2828,1932,4,RUS,,
33.801,1932,5,RUS,,
56.3316,1932,6,RUS,,
