,year,country_code,reported_cases,region_x,reported_deaths,region_y,population,tx_resistance,tx_resistance_int,number_nets,point_prevalence
1295,2010,BGD,55873.0,SEAR,37.0,SEAR,152149102.0,Not tested/reported,0.0,0.0,0.0003672253024536418
1296,2003,NER,56460.0,AFR,2248.0,AFR,12656870.0,Not tested/reported,0.0,0.0,0.004460818512001782
1297,2009,KHM,64595.0,WPR,279.0,WPR,14090208.0,Not tested/reported,0.0,0.0,0.004584389385877057
1298,2009,AFG,64880.0,EMR,32.0,EMR,28004331.0,Not tested/reported,0.0,0.0,0.0023167845002260543
1299,2003,PNG,72620.0,WPR,537.0,WPR,6010724.0,Not tested/reported,0.0,0.0,0.012081739238068493
1300,2002,SLB,74936.0,WPR,61.0,WPR,435262.0,Not tested/reported,0.0,0.0,0.1721629731058535
1301,2008,COL,80559.0,AMR,54.0,AMR,44901544.0,Not tested/reported,0.0,0.0,0.0017941253868686564
1302,2000,PAK,82526.0,EMR,,,138523285.0,Not tested/reported,0.0,0.0,0.0005957554356294684
1303,2014,VEN,90708.0,AMR,5.0,AMR,30738378.0, Not tested/reported,0.0,0.0,0.0029509689808616445
1304,2007,AFG,92202.0,EMR,25.0,EMR,26616792.0,Not tested/reported,0.0,0.0,0.003464053819859283
1305,2004,GIN,103069.0,AFR,528.0,AFR,9490229.0,Not tested/reported,0.0,0.0,0.01086053877098224
1306,2008,PAK,104334.0,EMR,,,163644603.0,Not tested/reported,0.0,0.0,0.0006375645642282501
1307,2007,SEN,118332.0,AFR,1935.0,AFR,11873557.0,Not tested/reported,0.0,1000.0,0.009966011027697935
1308,2006,COL,120096.0,AMR,77.0,AMR,43835722.0,Yes,1.0,0.0,0.0027396834024999064
1309,2006,COL,120096.0,AMR,77.0,AMR,43835722.0,Not tested/reported,0.0,0.0,0.0027396834024999064
1310,2000,COL,144432.0,AMR,124.0,AMR,40403958.0,Not tested/reported,0.0,0.0,0.0035746992905992033
1311,2004,MMR,152070.0,SEAR,1982.0,SEAR,48073707.0,Not tested/reported,0.0,0.0,0.0031632676048884683
1312,2010,MDG,202450.0,AFR,427.0,AFR,21151640.0,Yes,1.0,0.0,0.009571361842391417
1313,2010,MDG,202450.0,AFR,427.0,AFR,21151640.0,No,0.0,0.0,0.009571361842391417
1314,2001,SDN,203491.0,EMR,2252.0,EMR,27945005.0,Not tested/reported,0.0,0.0,0.0072818380243624935
1315,2008,SEN,241926.0,AFR,741.0,AFR,12203957.0,Yes,1.0,4000.0,0.01982357033870244
1316,2012,BRA,242758.0,AMR,60.0,AMR,200560983.0,Yes,1.0,0.0,0.0012103949450626695
1317,2012,BRA,242758.0,AMR,60.0,AMR,200560983.0,Not tested/reported,0.0,0.0,0.0012103949450626695
1318,2011,SEN,277326.0,AFR,472.0,AFR,13300910.0,Yes,1.0,0.0,0.02085015235799656
1319,2011,SEN,277326.0,AFR,472.0,AFR,13300910.0,No,0.0,0.0,0.02085015235799656
1320,2002,SDN,280550.0,EMR,2125.0,EMR,28679565.0,Not tested/reported,0.0,0.0,0.009782226473797633
1321,2001,BDI,312015.0,AFR,417.0,AFR,6555829.0,Not tested/reported,0.0,0.0,0.04759352325998741
1322,2008,BRA,315746.0,AMR,68.0,AMR,192979029.0,Not tested/reported,0.0,0.0,0.001636167420036091
1323,2003,BDI,353459.0,AFR,425.0,AFR,6953113.0,Not tested/reported,0.0,0.0,0.05083464054158188
1324,2003,AFG,360940.0,EMR,,,23064851.0,Not tested/reported,0.0,0.0,0.01564891964834284
1325,2011,IDN,422447.0,SEAR,388.0,SEAR,245707511.0,Yes,1.0,0.0,0.0017193084504445613
1326,2011,IDN,422447.0,SEAR,388.0,SEAR,245707511.0,No,0.0,0.0,0.0017193084504445613
1327,2011,BEN,422968.0,AFR,1753.0,AFR,9460802.0,Yes,1.0,0.0,0.04470741486821096
1328,2011,BEN,422968.0,AFR,1753.0,AFR,9460802.0,No,0.0,0.0,0.04470741486821096
1329,2004,GHA,475441.0,AFR,1575.0,AFR,20986536.0,Yes,1.0,0.0,0.022654572436346807
1330,2004,GHA,475441.0,AFR,1575.0,AFR,20986536.0,No,0.0,0.0,0.022654572436346807
1331,2009,NGA,479845.0,AFR,7522.0,AFR,154402181.0,Not tested/reported,0.0,0.0,0.0031077605050151462
1332,2002,UGA,557159.0,AFR,,,25718048.0,Not tested/reported,0.0,0.0,0.021664124742282152
1333,2006,RWA,573686.0,AFR,2486.0,AFR,9206580.0,Not tested/reported,0.0,2000.0,0.06231260685292476
1334,2014,TZA,680807.0,AFR,5373.0,AFR,52234869.0, Not tested/reported,0.0,0.0,0.01303357341625572
1335,2014,TZA,680807.0,AFR,5373.0,AFR,52234869.0,No,0.0,0.0,0.01303357341625572
1336,2014,TZA,680807.0,AFR,5373.0,AFR,52234869.0,Yes,1.0,0.0,0.01303357341625572
1337,2007,SDN,686908.0,EMR,1254.0,EMR,32282526.0,Yes,1.0,10000.0,0.02127801275525961
1338,2007,SDN,686908.0,EMR,1254.0,EMR,32282526.0,Yes,1.0,10000.0,0.02127801275525961
1339,2007,SDN,686908.0,EMR,1254.0,EMR,32282526.0,No,0.0,10000.0,0.02127801275525961
1340,2007,SDN,686908.0,EMR,1254.0,EMR,32282526.0,No,0.0,10000.0,0.02127801275525961
1341,2009,LBR,839581.0,AFR,1706.0,AFR,3811528.0,Not tested/reported,0.0,0.0,0.22027412628216295
1342,2009,LBR,839581.0,AFR,1706.0,AFR,3811528.0,No,0.0,0.0,0.22027412628216295
1343,2014,LBR,864204.0,AFR,2288.0,AFR,4390737.0,No,0.0,0.0,0.19682436001063147
1344,2014,LBR,864204.0,AFR,2288.0,AFR,4390737.0,Yes,1.0,0.0,0.19682436001063147
1345,2014,TCD,914032.0,AFR,1720.0,AFR,13569438.0,Yes,1.0,0.0,0.06735960619739742
1346,2014,TCD,914032.0,AFR,1720.0,AFR,13569438.0,No,0.0,0.0,0.06735960619739742
1347,2003,SDN,933267.0,EMR,2479.0,EMR,29435944.0,Not tested/reported,0.0,0.0,0.03170501343527492
1348,2007,BDI,1101644.0,AFR,167.0,AFR,7939573.0,Yes,1.0,10000.0,0.1387535576535413
1349,2007,BDI,1101644.0,AFR,167.0,AFR,7939573.0,Yes,1.0,10000.0,0.1387535576535413
1350,2007,BDI,1101644.0,AFR,167.0,AFR,7939573.0,Not tested/reported,0.0,10000.0,0.1387535576535413
1351,2007,BDI,1101644.0,AFR,167.0,AFR,7939573.0,Not tested/reported,0.0,10000.0,0.1387535576535413
1352,2002,COM,1104310.0,AFR,,,569479.0,Not tested/reported,0.0,0.0,1.9391584237522368
1353,2000,YEM,1394495.0,EMR,,,17874725.0,Not tested/reported,0.0,0.0,0.07801490652303741
1354,2012,KEN,1453471.0,AFR,785.0,AFR,43646629.0,Yes,1.0,0.0,0.033300876454857485
1355,2012,KEN,1453471.0,AFR,785.0,AFR,43646629.0,No,0.0,0.0,0.033300876454857485
1356,2010,IND,1599986.0,SEAR,1018.0,SEAR,1230980691.0,Yes,1.0,0.0,0.0012997653104535984
1357,2010,IND,1599986.0,SEAR,1018.0,SEAR,1230980691.0,Not tested/reported,0.0,0.0,0.0012997653104535984
1358,2008,COD,1618218.0,AFR,17940.0,AFR,60373608.0,Not tested/reported,0.0,0.0,0.026803400585235854
1359,2004,IND,1915363.0,SEAR,949.0,SEAR,1126135777.0,Yes,1.0,0.0,0.0017008277679468485
1360,2004,IND,1915363.0,SEAR,949.0,SEAR,1126135777.0,Not tested/reported,0.0,0.0,0.0017008277679468485
1361,2004,IND,1915363.0,SEAR,949.0,SEAR,1126135777.0,No,0.0,0.0,0.0017008277679468485
1362,2006,TZA,1928296.0,AFR,20962.0,AFR,40634948.0,Not tested/reported,0.0,0.0,0.04745412741761107
1363,2010,COD,2417780.0,AFR,23476.0,AFR,64523263.0,Yes,1.0,0.0,0.03747144653859182
1364,2010,COD,2417780.0,AFR,23476.0,AFR,64523263.0,No,0.0,0.0,0.03747144653859182
1365,2010,COD,2417780.0,AFR,23476.0,AFR,64523263.0,Not tested/reported,0.0,0.0,0.03747144653859182
1366,2013,CIV,2506953.0,AFR,3261.0,AFR,21966312.0,Yes,1.0,0.0,0.11412716891210505
1367,2011,COD,4561981.0,AFR,23748.0,AFR,66713597.0,Not tested/reported,0.0,0.0,0.06838157744664855
1368,2012,COD,4791598.0,AFR,21601.0,AFR,68978682.0,Yes,1.0,0.0,0.0694649109126208
1369,2012,COD,4791598.0,AFR,21601.0,AFR,68978682.0,No,0.0,0.0,0.0694649109126208
1370,2005,EGY,0.0,EMR,,,76778149.0,,0.0,0.0,0.0
1371,2007,EGY,0.0,EMR,0.0,EMR,79537253.0,,0.0,0.0,0.0
1372,2009,IRQ,0.0,EMR,0.0,EMR,29894652.0,,0.0,0.0,0.0
1373,2011,IRQ,0.0,EMR,0.0,EMR,31727053.0,,0.0,0.0,0.0
1374,2007,ARM,0.0,EUR,0.0,EUR,2933056.0,,0.0,0.0,0.0
1375,2009,ARM,0.0,EUR,0.0,EUR,2888584.0,,0.0,0.0,0.0
1376,2011,GEO,0.0,EUR,0.0,EUR,3875000.0,,0.0,0.0,0.0
1377,2013,GEO,0.0,EUR,0.0,EUR,3776000.0,,0.0,0.0,0.0
1378,2013,UZB,0.0,EUR,0.0,EUR,30243200.0,Not tested/reported,0.0,0.0,0.0
1379,2012,BTN,0.0,SEAR,1.0,SEAR,752967.0,Not tested/reported,0.0,0.0,0.0
1380,2012,BTN,0.0,SEAR,1.0,SEAR,752967.0,No,0.0,0.0,0.0
1381,2002,BHS,1.0,AMR,0.0,AMR,309157.0,,0.0,0.0,3.2346024835277868e-06
1382,2010,BHS,1.0,AMR,0.0,AMR,360832.0,,0.0,0.0,2.7713728272437033e-06
1383,2007,OMN,4.0,EMR,0.0,EMR,2662762.0,,0.0,0.0,1.5021995957580889e-06
1384,2009,KGZ,4.0,EUR,0.0,EUR,5383300.0,Not tested/reported,0.0,0.0,7.430386565861089e-07
1385,2014,SLV,6.0,AMR,0.0,AMR,6281189.0, Not tested/reported,0.0,0.0,9.552331572891693e-07
1386,2000,OMN,6.0,EMR,,,2267991.0,,0.0,0.0,2.6455131435706756e-06
1387,2008,BHS,14.0,AMR,0.0,AMR,348676.0,,0.0,0.0,4.0151888859571635e-05
1388,2013,BTN,15.0,SEAR,0.0,SEAR,764961.0,Not tested/reported,0.0,0.0,1.960884280375078e-05
1389,2002,TKM,18.0,EUR,0.0,EUR,4610002.0,,0.0,0.0,3.904553620584113e-06
1390,2010,SLV,19.0,AMR,0.0,AMR,6164626.0,Not tested/reported,0.0,0.0,3.082101006614189e-06
1391,2013,BLZ,20.0,AMR,0.0,AMR,344181.0,Not tested/reported,0.0,0.0,5.810896011110433e-05
1392,2013,SAU,34.0,EMR,0.0,EMR,29944476.0,Not tested/reported,0.0,0.0,1.1354347960538698e-06
1393,2008,CPV,35.0,AFR,2.0,AFR,491723.0,Not tested/reported,0.0,0.0,7.117828533544292e-05
1394,2007,SLV,40.0,AMR,0.0,AMR,6083475.0,Not tested/reported,0.0,0.0,6.575189344905667e-06
1395,2006,BHS,49.0,AMR,0.0,AMR,335830.0,,0.0,0.0,0.000145907155406009
1396,2010,AZE,50.0,EUR,0.0,EUR,9054332.0,Not tested/reported,0.0,0.0,5.52221853583456e-06
1397,2010,AZE,50.0,EUR,0.0,EUR,9054332.0,No,0.0,0.0,5.52221853583456e-06
1398,2003,UZB,74.0,EUR,0.0,EUR,25567650.0,Not tested/reported,0.0,0.0,2.894282423296627e-06
1399,2001,UZB,77.0,EUR,0.0,EUR,24964450.0,Not tested/reported,0.0,0.0,3.084385996887574e-06
1400,2009,ARG,86.0,AMR,0.0,AMR,40799407.0,Not tested/reported,0.0,0.0,2.1078737737536232e-06
1401,2005,JAM,88.0,AMR,0.0,AMR,2744673.0,,0.0,0.0,3.2062107216415216e-05
1402,2000,ARM,141.0,EUR,0.0,EUR,3069588.0,,0.0,0.0,4.593450326232706e-05
1403,2000,CPV,144.0,AFR,,,435079.0,Not tested/reported,0.0,0.0,0.0003309743747687202
1404,2011,SWZ,189.0,AFR,1.0,AFR,1225258.0,No,0.0,0.0,0.00015425322666736313
1405,2011,SWZ,189.0,AFR,1.0,AFR,1225258.0,Not tested/reported,0.0,0.0,0.00015425322666736313
1406,2012,NAM,194.0,AFR,4.0,AFR,2263934.0,Not tested/reported,0.0,0.0,8.569154401144203e-05
1407,2005,SWZ,279.0,AFR,17.0,AFR,1105873.0,Not tested/reported,0.0,0.0,0.00025228936776646143
1408,2004,CIV,293.0,AFR,,,17997738.0,Yes,1.0,0.0,1.6279823608944636e-05
1409,2004,CIV,293.0,AFR,,,17997738.0,Not tested/reported,0.0,0.0,1.6279823608944636e-05
1410,2006,KGZ,317.0,EUR,0.0,EUR,5218400.0,Not tested/reported,0.0,0.0,6.0746588992794726e-05
1411,2008,BTN,329.0,SEAR,2.0,SEAR,700950.0,Not tested/reported,0.0,0.0,0.0004693630073471717
1412,2008,BTN,329.0,SEAR,2.0,SEAR,700950.0,No,0.0,0.0,0.0004693630073471717
1413,2000,ARG,440.0,AMR,0.0,AMR,37057452.0,Not tested/reported,0.0,0.0,1.1873455303942646e-05
1414,2007,SAU,467.0,EMR,2.0,EMR,25252569.0,Not tested/reported,0.0,0.0,1.849316796243582e-05
1415,2009,NAM,505.0,AFR,68.0,AFR,2137040.0,Not tested/reported,0.0,0.0,0.00023630816456406993
1416,2002,AZE,506.0,EUR,0.0,EUR,8171950.0,Not tested/reported,0.0,0.0,6.191912579005012e-05
1417,2013,PAN,705.0,AMR,0.0,AMR,3838462.0,Not tested/reported,0.0,0.0,0.00018366731258509267
1418,2013,SUR,729.0,AMR,1.0,AMR,542540.0,Not tested/reported,0.0,0.0,0.0013436797286835993
1419,2013,SUR,729.0,AMR,1.0,AMR,542540.0,No,0.0,0.0,0.0013436797286835993
1420,2009,PAN,778.0,AMR,0.0,AMR,3579385.0,Yes,1.0,0.0,0.00021735577480488968
1421,2009,PAN,778.0,AMR,0.0,AMR,3579385.0,Not tested/reported,0.0,0.0,0.00021735577480488968
1422,2009,PAN,778.0,AMR,0.0,AMR,3579385.0,No,0.0,0.0,0.00021735577480488968
1423,2000,RUS,795.0,EUR,2.0,EUR,146596557.0,,0.0,0.0,5.423046872785696e-06
1424,2009,BWA,1024.0,AFR,6.0,AFR,1979882.0,Not tested/reported,0.0,0.0,0.000517202540353415
1425,2000,PAN,1036.0,AMR,1.0,AMR,3030347.0,Not tested/reported,0.0,0.0,0.0003418750393931784
1426,2006,MRT,1061.0,AFR,67.0,AFR,3220653.0,Not tested/reported,0.0,0.0,0.00032943629754587033
1427,2003,BLZ,1084.0,AMR,,,269130.0,Not tested/reported,0.0,0.0,0.0040277932597629395
1428,2011,MEX,1124.0,AMR,0.0,AMR,119090017.0,Not tested/reported,0.0,0.0,9.438238639263944e-06
1429,2004,TCD,1360.0,AFR,13.0,AFR,9710043.0,Not tested/reported,0.0,0.0,0.0001400611717167473
1430,2005,KOR,1369.0,WPR,0.0,WPR,48184561.0,Not tested/reported,0.0,0.0,2.8411590177193895e-05
1431,2001,SWZ,1395.0,AFR,62.0,AFR,1072927.0,Not tested/reported,0.0,0.0,0.0013001816526194232
1432,2001,COD,1531.0,AFR,416.0,AFR,48394338.0,Not tested/reported,0.0,0.0,3.1635932286128184e-05
1433,2003,CIV,1585.0,AFR,,,17679355.0,Not tested/reported,0.0,0.0,8.965259196390366e-05
1434,2003,CIV,1585.0,AFR,,,17679355.0,Yes,1.0,0.0,8.965259196390366e-05
1435,2000,CRI,1879.0,AMR,0.0,AMR,3925443.0,Not tested/reported,0.0,0.0,0.000478672088729858
1436,2010,ECU,1888.0,AMR,4.0,AMR,14934690.0,Not tested/reported,0.0,0.0,0.000126417086661993
1437,2014,COM,2203.0,AFR,0.0,AFR,759385.0, Not tested/reported,0.0,0.0,0.0029010317559604155
1438,2014,COM,2203.0,AFR,0.0,AFR,759385.0,No,0.0,0.0,0.0029010317559604155
1439,2004,SLE,2206.0,AFR,126.0,AFR,5439695.0,Not tested/reported,0.0,0.0,0.0004055374428161873
1440,2006,CRI,2903.0,AMR,0.0,AMR,4308794.0,Not tested/reported,0.0,0.0,0.0006737384056884595
1441,2011,MRT,2926.0,AFR,77.0,AFR,3717672.0,Not tested/reported,0.0,0.0,0.0007870516818051727
1442,2009,NPL,3335.0,SEAR,8.0,SEAR,26741103.0,Not tested/reported,0.0,0.0,0.00012471437696492924
1443,2014,HND,3380.0,AMR,2.0,AMR,8809216.0, Not tested/reported,0.0,0.0,0.00038368908197959953
1444,2014,HND,3380.0,AMR,2.0,AMR,8809216.0,Yes,1.0,0.0,0.00038368908197959953
1445,2006,NER,3956.0,AFR,1150.0,AFR,14132064.0,Not tested/reported,0.0,0.0,0.0002799308013323461
1446,2004,ERI,4119.0,AFR,24.0,AFR,3858623.0,Not tested/reported,0.0,0.0,0.0010674792536093834
1447,2009,IRN,4345.0,EMR,,,73687565.0,No,0.0,0.0,5.896517275336755e-05
1448,2003,PAN,4500.0,AMR,4.0,AMR,3209174.0,Not tested/reported,0.0,0.0,0.0014022299819205814
1449,2006,MYS,5294.0,WPR,21.0,WPR,26143566.0,Not tested/reported,0.0,0.0,0.00020249724157752618
1450,2006,MYS,5294.0,WPR,21.0,WPR,26143566.0,No,0.0,0.0,0.00020249724157752618
1451,2012,GTM,5346.0,AMR,0.0,AMR,15271056.0,Not tested/reported,0.0,0.0,0.0003500740223858782
1452,2006,MDG,5689.0,AFR,441.0,AFR,18880268.0,Yes,1.0,0.0,0.0003013198753322781
1453,2006,MDG,5689.0,AFR,441.0,AFR,18880268.0,Not tested/reported,0.0,0.0,0.0003013198753322781
1454,2006,MDG,5689.0,AFR,441.0,AFR,18880268.0,No,0.0,0.0,0.0003013198753322781
1455,2009,MYS,5955.0,WPR,26.0,WPR,27605383.0,Not tested/reported,0.0,0.0,0.00021571879658398508
1456,2005,MDG,6753.0,AFR,699.0,AFR,18336724.0,Not tested/reported,0.0,0.0,0.00036827734332479456
1457,2011,GTM,6817.0,AMR,0.0,AMR,14948919.0,Yes,1.0,0.0,0.00045601959579819783
1458,2011,GTM,6817.0,AMR,0.0,AMR,14948919.0,Not tested/reported,0.0,0.0,0.00045601959579819783
1459,2011,GTM,6817.0,AMR,0.0,AMR,14948919.0,No,0.0,0.0,0.00045601959579819783
1460,2012,PHL,7133.0,WPR,16.0,WPR,96866642.0,Not tested/reported,0.0,0.0,7.363732088493374e-05
1461,2008,GTM,7198.0,AMR,0.0,AMR,14006366.0,Not tested/reported,0.0,0.0,0.0005139091752992889
1462,2010,VUT,8169.0,WPR,1.0,WPR,236295.0,Not tested/reported,0.0,0.0,0.034571192788675174
1463,2008,HND,8368.0,AMR,2.0,AMR,7872658.0,Not tested/reported,0.0,0.0,0.001062919283423718
1464,2013,ZAF,8645.0,AFR,105.0,AFR,53311955.61,Not tested/reported,0.0,0.0,0.0001621587484661398
1465,2001,IRN,8924.0,EMR,2.0,EMR,67096414.0,Yes,1.0,0.0,0.00013300263707088727
1466,2001,IRN,8924.0,EMR,2.0,EMR,67096414.0,No,0.0,0.0,0.00013300263707088727
1467,2001,NIC,10482.0,AMR,2.0,AMR,5100750.0,Not tested/reported,0.0,0.0,0.0020549919129539775
1468,2003,LKA,10510.0,SEAR,4.0,SEAR,19083000.0,Yes,1.0,0.0,0.0005507519782004925
1469,2003,LKA,10510.0,SEAR,4.0,SEAR,19083000.0,Not tested/reported,0.0,0.0,0.0005507519782004925
1470,2014,PRK,10535.0,SEAR,0.0,SEAR,25116363.0, Not tested/reported,0.0,0.0,0.0004194476724197687
1471,2014,PRK,10535.0,SEAR,0.0,SEAR,25116363.0,No,0.0,0.0,0.0004194476724197687
1472,2002,MYS,11019.0,WPR,38.0,WPR,24198811.0,Not tested/reported,0.0,0.0,0.00045535295101895707
1473,2005,PRK,11315.0,SEAR,,,23904167.0,Not tested/reported,0.0,0.0,0.0004733484333505535
1474,2004,COM,12874.0,AFR,28.0,AFR,597228.0,Not tested/reported,0.0,0.0,0.021556256572029444
1475,2006,PRK,12983.0,SEAR,,,24061097.0,Not tested/reported,0.0,0.0,0.0005395847080455226
1476,2005,LAO,13615.0,WPR,77.0,WPR,5754026.0,Not tested/reported,0.0,0.0,0.0023661693568989783
1477,2005,LAO,13615.0,WPR,77.0,WPR,5754026.0,No,0.0,0.0,0.0023661693568989783
1478,2010,BOL,13769.0,AMR,0.0,AMR,9918242.0,Not tested/reported,0.0,0.0,0.0013882500547980176
1479,2002,ZAF,15649.0,AFR,96.0,AFR,45855482.88,Not tested/reported,0.0,0.0,0.00034126780522521455
1480,2002,ZAF,15649.0,AFR,96.0,AFR,45855482.88,Yes,1.0,0.0,0.00034126780522521455
1481,2002,SOM,15732.0,EMR,8.0,EMR,9564167.0,Not tested/reported,0.0,0.0,0.0016448897222309062
1482,2005,HND,15943.0,AMR,1.0,AMR,7373430.0,Not tested/reported,0.0,0.0,0.0021622230088303544
1483,2009,VNM,16130.0,WPR,26.0,WPR,86025000.0,Yes,1.0,0.0,0.000187503632664923
1484,2009,VNM,16130.0,WPR,26.0,WPR,86025000.0,Not tested/reported,0.0,0.0,0.000187503632664923
1485,2004,BFA,18256.0,AFR,4205.0,AFR,13030569.0,Not tested/reported,0.0,0.0,0.001401013263503689
1486,2014,SLB,18404.0,WPR,23.0,WPR,575504.0, Not tested/reported,0.0,0.0,0.03197892629764519
1487,2009,PHL,19316.0,WPR,24.0,WPR,92220879.0,Not tested/reported,0.0,0.0,0.00020945365311471386
1488,2005,VNM,19496.0,WPR,18.0,WPR,82392100.0,Not tested/reported,0.0,0.0,0.0002366246278466018
1489,2005,VNM,19496.0,WPR,18.0,WPR,82392100.0,Yes,1.0,0.0,0.0002366246278466018
1490,2005,VNM,19496.0,WPR,18.0,WPR,82392100.0,No,0.0,0.0,0.0002366246278466018
1491,2012,PRK,21850.0,SEAR,,,24854034.0,Not tested/reported,0.0,0.0,0.0008791329407531992
1492,2012,PRK,21850.0,SEAR,,,24854034.0,No,0.0,0.0,0.0008791329407531992
1493,2004,SEN,22234.0,AFR,1524.0,AFR,10955944.0,Not tested/reported,0.0,0.0,0.002029400661412654
1494,2002,NAM,23984.0,AFR,1504.0,AFR,1962147.0,Not tested/reported,0.0,0.0,0.012223345141826785
1495,2002,NAM,23984.0,AFR,1504.0,AFR,1962147.0,No,0.0,0.0,0.012223345141826785
1496,2001,HND,24149.0,AMR,0.0,AMR,6693061.0,Not tested/reported,0.0,0.0,0.0036080651289447383
1497,2006,NAM,27690.0,AFR,571.0,AFR,2055734.0,Not tested/reported,0.0,3000.0,0.013469641500310837
1498,2006,NAM,27690.0,AFR,571.0,AFR,2055734.0,Not tested/reported,0.0,3500.0,0.013469641500310837
1499,2006,NAM,27690.0,AFR,571.0,AFR,2055734.0,Not tested/reported,0.0,3100.0,0.013469641500310837
1500,2006,NAM,27690.0,AFR,571.0,AFR,2055734.0,Not tested/reported,0.0,3000.0,0.013469641500310837
1501,2007,CHN,28112.0,WPR,18.0,WPR,1317885000.0,Yes,1.0,0.0,2.1331148013673424e-05
1502,2007,CHN,28112.0,WPR,18.0,WPR,1317885000.0,Not tested/reported,0.0,0.0,2.1331148013673424e-05
1503,2009,THA,29462.0,SEAR,70.0,SEAR,66881867.0,Not tested/reported,0.0,0.0,0.00044050803785127587
1504,2011,GUY,29506.0,AMR,36.0,AMR,749100.0,Not tested/reported,0.0,0.0,0.039388599652916835
1505,2006,BGD,32857.0,SEAR,508.0,SEAR,145368004.0,Not tested/reported,0.0,0.0,0.00022602635446518203
1506,2009,SLB,33002.0,WPR,53.0,WPR,516079.0,Not tested/reported,0.0,0.0,0.06394757391794667
1507,2009,SLB,33002.0,WPR,53.0,WPR,516079.0,No,0.0,0.0,0.06394757391794667
1508,2008,GIN,33405.0,AFR,441.0,AFR,10323142.0,Not tested/reported,0.0,0.0,0.0032359334008967423
1509,2003,TLS,33411.0,SEAR,,,960852.0,Not tested/reported,0.0,0.0,0.03477226461515405
1510,2001,TCD,38287.0,AFR,957.0,AFR,8663012.0,Not tested/reported,0.0,0.0,0.004419594478225357
1511,2003,VNM,38790.0,WPR,50.0,WPR,80467400.0,Yes,1.0,0.0,0.0004820585727884833
1512,2003,VNM,38790.0,WPR,50.0,WPR,80467400.0,Not tested/reported,0.0,0.0,0.0004820585727884833
1513,2001,CAF,39164.0,AFR,535.0,AFR,3832203.0,Not tested/reported,0.0,0.0,0.010219709133362715
1514,2005,GTM,39571.0,AMR,4.0,AMR,13096028.0,Not tested/reported,0.0,0.0,0.0030216031914409467
1515,2000,TCD,40078.0,AFR,712.0,AFR,8342559.0,Not tested/reported,0.0,0.0,0.0048040415416900255
1516,2006,BFA,44265.0,AFR,8083.0,AFR,13829177.0,Yes,1.0,0.0,0.003200841235888441
1517,2006,BFA,44265.0,AFR,8083.0,AFR,13829177.0,Not tested/reported,0.0,0.0,0.003200841235888441
1518,2008,PER,44522.0,AMR,2.0,AMR,28641980.0,Not tested/reported,0.0,0.0,0.0015544316419465415
1519,2007,GAB,45186.0,AFR,216.0,AFR,1489193.0,Not tested/reported,0.0,0.0,0.03034260837916912
1520,2007,GAB,45186.0,AFR,216.0,AFR,1489193.0,No,0.0,0.0,0.03034260837916912
1521,2011,VEN,45824.0,AMR,16.0,AMR,29463291.0,Not tested/reported,0.0,0.0,0.0015552912945128907
1522,2009,GMB,50378.0,AFR,240.0,AFR,1639560.0,Not tested/reported,0.0,800.0,0.030726536387811365
1523,2010,GNB,50391.0,AFR,296.0,AFR,1555880.0,Not tested/reported,0.0,0.0,0.032387459187083835
1524,2008,TLS,51260.0,SEAR,33.0,SEAR,1078110.0,Not tested/reported,0.0,0.0,0.04754616875828997
1525,2011,BGD,51773.0,SEAR,36.0,SEAR,153911916.0,Not tested/reported,0.0,0.0,0.0003363807127188255
1526,2004,BGD,58894.0,SEAR,505.0,SEAR,141307489.0,Not tested/reported,0.0,0.0,0.00041677904275830703
1527,2007,BGD,59866.0,SEAR,228.0,SEAR,147139191.0,Not tested/reported,0.0,0.0,0.0004068664479744217
1528,2010,CIV,62726.0,AFR,1023.0,AFR,20401331.0,Yes,1.0,0.0,0.0030746033187736624
1529,2010,CIV,62726.0,AFR,1023.0,AFR,20401331.0,No,0.0,0.0,0.0030746033187736624
1530,2001,THA,63528.0,SEAR,424.0,SEAR,63543322.0,Not tested/reported,0.0,0.0,0.0009997588731668766
1531,2006,SLB,75337.0,WPR,12.0,WPR,481422.0,Not tested/reported,0.0,0.0,0.1564884861929866
1532,2006,SLB,75337.0,WPR,12.0,WPR,481422.0,No,0.0,0.0,0.1564884861929866
1533,2002,PNG,75748.0,WPR,647.0,WPR,5862316.0,Not tested/reported,0.0,0.0,0.012921173133621592
1534,2000,THA,78561.0,SEAR,625.0,SEAR,62958021.0,Not tested/reported,0.0,0.0,0.0012478314717039789
1535,2000,THA,78561.0,SEAR,625.0,SEAR,62958021.0,No,0.0,0.0,0.0012478314717039789
1536,2006,KHM,78696.0,WPR,396.0,WPR,13474489.0,Not tested/reported,0.0,0.0,0.0058403699019680825
1537,2005,PNG,92957.0,WPR,725.0,WPR,6314709.0,Not tested/reported,0.0,0.0,0.014720710012131991
1538,2014,GNB,93431.0,AFR,357.0,AFR,1725744.0, Not tested/reported,0.0,0.0,0.05413954792831382
1539,2011,GIN,95574.0,AFR,743.0,AFR,11035170.0,Not tested/reported,0.0,0.0,0.008660854341165564
1540,2013,YEM,102778.0,EMR,55.0,EMR,25576322.0,Yes,1.0,0.0,0.004018482407282799
1541,2013,YEM,102778.0,EMR,55.0,EMR,25576322.0,Not tested/reported,0.0,0.0,0.004018482407282799
